# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.18	-13281.9	2.05395e-15	-20133.7	-3.17665e-34	1.8078e-19	-5.06036e-33	-102.145	1.00213e-15	69.3183
0.181	-13201.6	2.07177e-15	-20346.4	7.32596e-36	1.8078e-19	1.26702e-33	-102.388	1.00217e-15	69.1098
0.182	-13120.2	2.08953e-15	-20558.1	-1.38798e-34	1.8078e-19	-3.78408e-34	-102.626	1.0022e-15	68.9013
0.183	-13037.6	2.10723e-15	-20768.9	-3.54536e-34	1.8078e-19	-4.60372e-33	-102.859	1.00223e-15	68.6927
0.184	-12954	2.12487e-15	-20978.9	3.22308e-34	-1.81111e-19	3.10798e-33	-103.086	1.00227e-15	68.4843
0.185	-12869.3	2.14245e-15	-21187.8	1.2469e-34	-1.65618e-22	-1.14525e-33	-103.309	1.0023e-15	68.2759
0.186	-12783.7	2.15997e-15	-21395.9	1.33015e-34	-1.65618e-22	-1.14431e-33	-103.527	1.00233e-15	68.0678
0.187	-12697	2.17742e-15	-21603	-1.80173e-34	1.8078e-19	-6.28611e-33	-103.74	1.00237e-15	67.8598
0.188	-12609.4	2.19481e-15	-21809.1	-4.09324e-35	-1.65616e-22	2.32604e-34	-103.948	1.0024e-15	67.6521
0.189	-12520.9	2.21214e-15	-22014.4	3.23388e-35	1.8078e-19	-9.3709e-34	-104.151	1.00243e-15	67.4447
0.19	-12431.5	2.2294e-15	-22218.7	1.28044e-34	1.8078e-19	-1.21395e-34	-104.35	1.00247e-15	67.2376
0.191	-12341.2	2.24659e-15	-22422	-1.89432e-34	1.8078e-19	-4.45791e-33	-104.544	1.0025e-15	67.0309
0.192	-12250.1	2.26372e-15	-22624.4	-1.13162e-35	-1.65614e-22	6.84181e-34	-104.733	1.00253e-15	66.8246
0.193	-12158.2	2.28077e-15	-22825.9	2.23788e-35	1.8078e-19	6.81371e-34	-104.918	1.00257e-15	66.6188
0.194	-12065.5	2.29776e-15	-23026.4	2.75981e-35	1.8078e-19	-1.13569e-33	-105.098	1.0026e-15	66.4135
0.195	-11972.1	2.31468e-15	-23226	1.96092e-34	-1.81111e-19	2.17322e-33	-105.273	1.00263e-15	66.2087
0.196	-11878	2.33154e-15	-23424.6	4.14596e-35	1.8078e-19	6.10612e-34	-105.444	1.00267e-15	66.0044
0.197	-11783.1	2.34832e-15	-23622.3	1.91556e-35	-1.65613e-22	-1.25806e-33	-105.611	1.0027e-15	65.8008
0.198	-11687.6	2.36503e-15	-23819.1	4.10539e-37	1.8078e-19	-5.73424e-34	-105.774	1.00273e-15	65.5977
0.199	-11591.4	2.38168e-15	-24014.9	8.96995e-35	-1.81111e-19	2.9427e-33	-105.932	1.00276e-15	65.3953
0.2	-11494.6	2.39825e-15	-24209.8	-4.99766e-36	1.8078e-19	-1.27386e-33	-106.086	1.0028e-15	65.1936
0.201	-11397.3	2.41475e-15	-24403.7	1.12475e-34	-1.81111e-19	1.92601e-33	-106.236	1.00283e-15	64.9927
0.202	-11299.4	2.43118e-15	-24596.8	4.15404e-35	-1.65609e-22	-3.5617e-35	-106.381	1.00286e-15	64.7924
0.203	-11200.9	2.44754e-15	-24788.9	4.17584e-35	-1.65609e-22	-3.5357e-35	-106.523	1.00289e-15	64.5929
0.204	-11101.9	2.46384e-15	-24980.1	-7.24011e-35	-1.6561e-22	5.37007e-34	-106.66	1.00293e-15	64.3942
